timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371618690.4,0,69,44,0,8071936,14424320,134144,10094848,4594944,793600,13306624,15139584
1371618691.4,0,83,47,0,16079622,11686144,12140544,5918976,1523968,9781504,3606784,11013888
1371618692.39,0,75,51,0,7282944,6953472,3349504,11954688,10529024,16202752,14157056,12323072
1371618693.38,0,63,64,0,2495488,2364672,3954432,11307008,15474944,16329728,8848896,7997440
1371618694.39,0,53,88,0,203008,1972224,1079552,13327104,15015936,6825216,592128,13239296
1371618695.38,0,44,97,0,15342336,8146688,13321472,4167680,7081472,16654336,922624,16386560
1371618696.38,0,40,94,0,10424833,3747584,2494464,5180672,15665664,10292992,15467264,3539456
1371618697.36,0,56,77,0,12980224,12455424,5374976,14882304,1314560,6174720,15863552,4096
1371618698.36,0,70,63,0,11077888,1379840,1126144,2690816,15470080,15419392,15992832,15795712
1371618699.36,0,77,60,0,11607808,6770176,562944,16535296,4339200,3162368,11405056,6620672
1371618700.35,0,84,66,0,11410176,8064512,11807488,476160,2311424,6834944,13567744,4719872
1371618701.36,0,67,69,0,14688000,1851136,5191680,15599872,10693376,10754816,10029312,6621184
1371618702.35,0,40,54,0,5746176,8121856,13768448,10489088,4000512,9504256,9306624,2883840
1371618703.34,0,51,44,0,7997440,8196096,5120,14883072,137472,13518080,4066304,16516352
1371618704.34,0,47,50,0,12394240,13637888,8790784,11485440,6624000,3155968,9114624,13239552
1371618705.34,0,44,67,0,1514240,15407872,11341312,12128513,16452608,731136,15861760,16253696
1371618706.33,0,63,80,0,8919552,9252352,12326912,1445632,3873024,4593664,2819840,4654592
1371618707.32,0,60,80,0,6106368,9265152,796672,10965504,1850112,14907648,2362624,9373440
1371618708.33,0,56,75,0,10562304,11488000,2380032,2494208,13964800,11478016,7210752,1050624
1371618709.31,0,56,56,0,16150785,15377408,3942912,13325568,6106368,13904128,5313280,12453120
